date,customer_id,region_id,region_preference_product,customer_estimated_product_adoption,customer_estimated_size,region_preference_competitor_1,region_preference_competitor_2,region_preference_competitor_3,region_preference_competitor_4,region_preference_competitor_5,region_preference_competitor_6,region_preference_competitor_7,number_of_days_since_last_promotion,promotional_activity_1,promotional_activity_2,region_teenager_percent,sales
01-06-19,162,130,0,Low,Big,0,0,0,1,1,1,0,45,0,0,12.56202838,124
01-07-19,162,130,0,Low,Big,0,0,0,1,1,0,0,76,0,0,12.56202838,160
01-08-19,162,130,0,Low,Big,0,0,0,1,1,0,0,107,0,0,12.56202838,127
01-09-19,162,130,0,Low,Big,0,0,0,1,1,0,0,137,0,0,12.56202838,137
01-10-19,162,130,0,Low,Big,0,0,0,1,1,0,0,0,0,1,12.56202838,137
01-11-19,162,130,0,Low,Big,0,0,0,1,1,0,0,30,0,0,12.56202838,132
01-12-19,162,130,0,Low,Big,0,0,0,1,1,0,0,61,0,0,12.56202838,127
01-01-20,162,130,0,Low,Big,0,1,0,1,1,0,0,92,0,0,12.56202838,126
01-02-20,162,130,0,Low,Big,0,1,0,1,1,0,0,121,0,0,12.56202838,117
01-01-19,163,12,0,Low,Very Big,0,0,0,0,1,0,0,8,0,2,15.81616569,112
01-02-19,163,12,0,Low,Very Big,0,0,0,0,1,0,0,2,0,1,15.81616569,111
01-03-19,163,12,0,Low,Very Big,0,0,0,0,1,0,0,19,0,1,15.81616569,109
01-04-19,163,12,0,Low,Very Big,0,0,0,0,1,0,0,49,0,0,15.81616569,108
01-05-19,163,12,0,Low,Very Big,0,0,0,0,1,0,0,17,0,2,15.81616569,115
01-06-19,163,12,0,Low,Very Big,0,0,0,0,1,0,0,27,0,1,15.81616569,111
01-07-19,163,12,0,Low,Very Big,0,0,0,0,1,0,0,7,0,1,15.81616569,112
01-08-19,163,12,0,Low,Very Big,0,0,0,0,1,0,0,3,1,2,15.81616569,108
01-09-19,163,12,0,Low,Very Big,0,0,0,0,1,0,0,33,1,0,15.81616569,116
01-10-19,163,12,0,Low,Very Big,0,0,0,0,1,0,0,64,1,0,15.81616569,109
01-11-19,163,12,0,Low,Very Big,0,0,0,0,1,0,0,10,1,2,15.81616569,110
01-12-19,163,12,0,Low,Very Big,0,0,0,0,1,0,0,41,0,0,15.81616569,110
01-01-20,163,12,0,Low,Very Big,0,0,0,0,1,0,0,72,0,0,15.81616569,112
01-02-20,163,12,0,Low,Very Big,0,0,0,0,1,0,0,101,0,0,15.81616569,111
01-01-19,164,131,1,Low,Big,0,0,0,1,1,1,1,24,0,1,11.02825164,104
01-02-19,164,131,1,Low,Big,0,0,0,1,1,1,1,27,0,1,11.02825164,108
01-03-19,164,131,1,,,0,0,0,1,1,1,1,12,0,1,11.02825164,107
01-04-19,164,131,1,Low,Big,0,0,0,1,1,1,1,14,0,1,11.02825164,102
01-05-19,164,131,1,Low,Big,0,0,0,1,1,1,1,10,1,1,11.02825164,107
01-06-19,164,131,1,Low,Big,0,0,0,1,1,1,1,11,1,1,11.02825164,106
01-07-19,164,131,1,Low,Big,0,0,0,1,0,0,0,13,1,1,11.02825164,103
01-08-19,164,131,1,Low,Big,0,0,0,1,0,0,0,26,1,1,11.02825164,104
01-09-19,164,131,1,Low,Big,0,0,0,1,0,0,0,56,0,0,11.02825164,109
01-10-19,164,131,1,Low,Big,0,0,0,1,0,0,0,87,0,0,11.02825164,0
01-11-19,164,131,1,Low,Big,0,0,0,1,0,0,0,18,0,1,11.02825164,108
01-12-19,164,131,1,Low,Big,0,0,0,1,0,0,0,49,0,0,11.02825164,105
01-01-20,164,131,1,Low,Big,0,0,0,1,0,1,1,23,0,1,11.02825164,104
01-02-20,164,131,1,Low,Big,0,0,0,1,0,1,1,22,0,1,11.02825164,110
01-01-19,165,87,0,Low,Big,1,1,0,0,0,1,1,52,0,0,9.247660368,0
01-02-19,165,87,0,Low,Big,1,1,0,0,0,1,1,1,0,1,9.247660368,0
01-03-19,165,87,0,Low,Big,1,1,0,0,0,1,1,32,0,0,9.247660368,103
01-04-19,165,87,0,Low,Big,1,1,0,0,0,1,1,62,0,0,9.247660368,106
01-05-19,165,87,0,Low,Small,1,1,0,0,0,1,1,2,0,1,9.247660368,103
01-06-19,165,87,0,Low,Small,1,1,0,0,0,1,1,32,0,0,9.247660368,103
01-07-19,165,87,1,Low,Small,1,1,0,0,0,1,1,63,0,0,9.247660368,106
01-08-19,165,87,1,Low,Small,1,1,0,0,0,1,1,94,0,0,9.247660368,103
01-09-19,165,87,1,Low,Small,1,1,0,0,0,1,1,24,0,2,9.247660368,112
01-10-19,165,87,1,Low,Small,1,1,0,0,0,1,1,55,0,0,9.247660368,104
01-11-19,165,87,1,Low,Small,1,1,0,0,0,1,1,10,0,1,9.247660368,103
01-12-19,165,87,1,Low,Small,1,1,0,0,0,1,1,41,0,0,9.247660368,106
01-01-20,165,87,0,Low,Small,0,1,0,0,0,1,1,72,0,0,9.247660368,0
01-02-20,165,87,0,Low,Small,0,1,0,0,0,1,1,101,0,0,9.247660368,103
01-01-19,166,132,1,High,Big,0,1,0,0,0,1,1,85,0,0,14.36533515,107
01-02-19,166,132,1,Low,Big,0,1,0,0,0,1,1,20,0,1,14.36533515,108
01-03-19,166,132,1,Low,Big,0,1,0,0,0,1,1,11,0,1,14.36533515,105
01-04-19,166,132,1,Low,Big,0,1,0,0,0,1,1,18,0,1,14.36533515,109
01-05-19,166,132,1,Low,Big,0,1,0,0,0,1,1,49,0,0,14.36533515,106
01-06-19,166,132,1,High,Big,0,1,0,0,0,1,1,2,0,1,14.36533515,105
01-07-19,166,132,1,High,Big,0,1,0,1,0,1,0,33,0,0,14.36533515,109
01-08-19,166,132,1,High,Big,0,1,0,1,0,1,0,64,0,0,14.36533515,106
01-09-19,166,132,1,High,Big,0,1,0,1,0,1,0,3,0,2,14.36533515,109
01-10-19,166,132,1,High,Big,0,1,0,1,0,1,0,15,0,1,14.36533515,112
01-11-19,166,132,1,High,Big,0,1,0,1,0,1,0,8,0,1,14.36533515,112
01-12-19,166,132,1,High,Big,0,1,0,1,0,1,0,39,0,0,14.36533515,107
01-01-20,166,132,1,High,Big,0,1,0,0,0,1,0,70,0,0,14.36533515,109
01-02-20,166,132,1,High,Big,0,1,0,0,0,1,0,99,0,0,14.36533515,111
01-01-19,167,133,1,High,Big,0,1,0,1,0,1,0,7,0,1,23.52811896,112
01-02-19,167,133,1,High,Big,0,1,0,1,0,1,0,35,0,0,23.52811896,108
01-03-19,167,133,1,High,Big,0,1,0,1,0,1,0,66,0,0,23.52811896,110
01-04-19,167,133,1,High,Big,0,1,0,1,0,1,0,96,0,0,23.52811896,116
01-05-19,167,133,1,High,Big,0,1,0,1,0,1,0,127,0,0,23.52811896,115
01-06-19,167,133,1,High,Big,0,1,0,1,0,1,0,157,0,0,23.52811896,118
01-07-19,167,133,1,High,Big,0,1,0,1,0,1,0,188,0,0,23.52811896,118
01-08-19,167,133,1,High,Big,0,1,0,1,0,1,0,219,0,0,23.52811896,118
01-09-19,167,133,1,High,Big,0,1,0,1,0,1,0,249,0,0,23.52811896,115
01-10-19,167,133,1,High,Big,0,1,0,1,0,1,0,14,0,1,23.52811896,123
01-11-19,167,133,1,High,Big,0,1,0,1,0,1,0,44,0,0,23.52811896,126
01-12-19,167,133,1,High,Big,0,1,0,1,0,1,0,75,0,0,23.52811896,122
01-01-20,167,133,0,High,Big,0,1,0,1,0,0,0,8,0,1,23.52811896,122
01-02-20,167,133,0,High,Big,0,1,0,1,0,0,0,23,0,1,23.52811896,114
01-01-19,168,78,0,High,Very Big,0,0,0,0,0,1,0,22,0,1,14.92698302,108
01-02-19,168,78,0,High,Very Big,0,0,0,0,0,1,0,27,0,1,14.92698302,108
01-03-19,168,78,0,High,Very Big,0,0,0,0,0,1,0,58,0,0,14.92698302,106
01-04-19,168,78,0,High,Very Big,0,0,0,0,0,1,0,88,0,0,14.92698302,107
01-05-19,168,78,0,High,Very Big,0,0,0,0,0,1,0,119,0,0,14.92698302,108
01-06-19,168,78,0,High,Very Big,0,0,0,0,0,1,0,149,0,0,14.92698302,107
01-07-19,168,78,0,High,Very Big,0,0,0,0,0,1,0,180,0,0,14.92698302,106
01-08-19,168,78,0,High,Very Big,0,0,0,0,0,1,0,5,0,2,14.92698302,108
01-09-19,168,78,0,High,Very Big,0,0,0,0,0,1,0,11,0,1,14.92698302,106
01-10-19,168,78,0,High,Very Big,0,0,0,0,0,1,0,17,0,1,14.92698302,105
01-11-19,168,78,0,High,Very Big,0,0,0,0,0,1,0,47,0,0,14.92698302,110
01-12-19,168,78,0,High,Very Big,0,0,0,0,0,1,0,78,0,0,14.92698302,106
01-01-20,168,78,0,High,Very Big,0,0,0,0,0,1,0,109,0,0,14.92698302,105
01-02-20,168,78,0,High,Very Big,0,0,0,0,0,1,0,9,0,1,14.92698302,109
01-01-19,169,55,0,High,Big,0,1,0,0,1,0,1,2,0,2,14.67787934,108
01-02-19,169,55,0,High,Big,0,1,0,0,1,0,1,17,0,1,14.67787934,105
01-03-19,169,55,0,High,Big,0,1,0,0,1,0,1,17,0,2,14.67787934,103
01-04-19,169,55,0,High,Big,0,1,0,0,1,0,1,1,0,3,14.67787934,108
01-05-19,169,55,0,High,Big,0,1,0,0,1,0,1,15,1,2,14.67787934,106
01-06-19,169,55,0,High,Big,0,1,0,0,1,0,1,45,1,0,14.67787934,104
01-07-19,169,55,0,High,Big,0,1,0,0,1,0,1,5,1,3,14.67787934,112
01-08-19,169,55,0,High,Big,0,1,0,0,1,0,1,4,1,2,14.67787934,104
01-09-19,169,55,0,High,Big,0,1,0,0,1,0,1,14,1,2,14.67787934,104
01-10-19,169,55,0,High,Big,0,1,0,0,1,0,1,9,1,1,14.67787934,108
01-11-19,169,55,0,High,Big,0,1,0,0,1,0,1,16,1,1,14.67787934,103
01-12-19,169,55,0,High,Big,0,1,0,0,1,0,1,11,1,1,14.67787934,104
01-01-20,169,55,0,High,Big,0,0,0,0,0,0,1,21,0,1,14.67787934,111
01-02-20,169,55,0,High,Big,0,0,0,0,0,0,1,10,0,2,14.67787934,102
01-01-19,170,134,1,Very Low,Big,1,1,0,1,0,1,1,48,0,0,13.95819988,106
01-02-19,170,134,1,Very Low,Big,1,1,0,1,0,1,1,76,0,0,13.95819988,107
01-03-19,170,134,1,Very Low,Big,1,1,0,1,0,1,1,18,1,1,13.95819988,0
01-04-19,170,134,1,Very Low,Big,1,1,0,1,0,1,1,48,1,0,13.95819988,109
01-05-19,170,134,1,Very Low,Big,1,1,0,1,0,1,1,21,1,1,13.95819988,104
01-06-19,170,134,1,Very Low,Big,1,1,0,1,0,1,1,51,1,0,13.95819988,103
01-07-19,170,134,1,Very Low,Big,1,1,0,1,0,1,1,28,0,1,13.95819988,106
01-08-19,170,134,1,Very Low,Big,1,1,0,1,0,1,1,11,0,1,13.95819988,103
01-09-19,170,134,1,Very Low,Big,1,1,0,1,0,1,1,19,0,1,13.95819988,103
01-10-19,170,134,1,Very Low,Big,1,1,0,1,0,1,1,50,0,0,13.95819988,106
01-11-19,170,134,1,Very Low,Big,1,1,0,1,0,1,1,12,0,1,13.95819988,104
01-12-19,170,134,1,Very Low,Big,1,1,0,1,0,1,1,14,0,1,13.95819988,103
01-01-20,170,134,1,Very Low,Big,1,0,0,1,0,1,1,9,0,1,13.95819988,0
01-02-20,170,134,1,Very Low,Big,1,0,0,1,0,1,1,5,0,1,13.95819988,103
01-01-19,171,24,-1,Low,Small,-1,0,-1,-1,-1,-1,-1,14,0,1,11.84727208,0
01-02-19,171,24,-1,Low,Small,-1,0,-1,-1,-1,-1,-1,8,0,1,11.84727208,0
01-03-19,171,24,-1,Low,Small,-1,0,-1,-1,-1,-1,-1,17,0,1,11.84727208,0
01-04-19,171,24,-1,Low,Small,-1,0,-1,-1,-1,-1,-1,47,0,0,11.84727208,0
01-05-19,171,24,-1,Low,Small,-1,0,-1,-1,-1,-1,-1,78,0,0,11.84727208,0
01-06-19,171,24,-1,Low,Small,-1,0,-1,-1,-1,-1,-1,108,0,0,11.84727208,0
01-07-19,171,24,-1,Low,Small,-1,0,-1,-1,-1,-1,-1,139,0,0,11.84727208,0
01-08-19,171,24,-1,Low,Small,-1,0,-1,-1,-1,-1,-1,10,0,2,11.84727208,0
01-09-19,171,24,-1,Low,Small,-1,0,-1,-1,-1,-1,-1,40,0,0,11.84727208,0
01-10-19,171,24,-1,Low,Small,-1,0,-1,-1,-1,-1,-1,30,0,1,11.84727208,0
01-11-19,171,24,-1,Low,Small,-1,0,-1,-1,-1,-1,-1,60,0,0,11.84727208,0
01-12-19,171,24,-1,Low,Small,-1,0,-1,-1,-1,-1,-1,91,0,0,11.84727208,0
01-01-20,171,24,0,Low,Small,0,0,0,0,0,1,1,24,0,1,11.84727208,107
01-02-20,171,24,0,Low,Small,0,0,0,0,0,1,1,3,0,2,11.84727208,108
01-01-19,172,135,0,High,Very Big,0,1,0,0,1,0,0,13,0,1,17.9975205,111
01-02-19,172,135,0,High,Very Big,0,1,0,0,1,0,0,41,0,0,17.9975205,118
01-03-19,172,135,0,High,Very Big,0,1,0,0,1,0,0,23,0,1,17.9975205,113
01-04-19,172,135,0,High,Very Big,0,1,0,0,1,0,0,27,0,1,17.9975205,111
01-05-19,172,135,0,High,Big,0,1,0,0,1,0,0,9,1,1,17.9975205,116
01-06-19,172,135,0,High,Big,0,1,0,0,1,0,0,39,1,0,17.9975205,122
01-07-19,172,135,0,High,Big,0,0,0,0,1,0,0,70,1,0,17.9975205,110
01-08-19,172,135,0,High,Big,0,0,0,0,1,0,0,101,1,0,17.9975205,115
01-09-19,172,135,0,High,Big,0,0,0,0,1,0,0,131,0,0,17.9975205,119
01-10-19,172,135,0,High,Big,0,0,0,0,1,0,0,162,0,0,17.9975205,109
01-11-19,172,135,0,High,Big,0,0,0,0,1,0,0,192,0,0,17.9975205,104
01-12-19,172,135,0,High,Big,0,0,0,0,1,0,0,223,0,0,17.9975205,118
01-01-20,172,135,0,High,Big,0,0,1,0,0,0,0,16,0,2,17.9975205,110
01-02-20,172,135,0,High,Big,0,0,1,0,0,0,0,45,0,0,17.9975205,109
01-01-19,173,136,0,High,Big,0,0,0,0,1,0,1,3,1,1,10.54597066,103
01-02-19,173,136,0,High,Big,0,0,0,0,1,0,1,31,1,0,10.54597066,105
01-03-19,173,136,0,High,Big,0,0,0,0,1,0,1,11,1,2,10.54597066,103
01-04-19,173,136,0,High,Big,0,0,0,0,1,0,1,41,1,0,10.54597066,104
01-05-19,173,136,0,High,Big,0,0,0,0,1,0,1,72,2,0,10.54597066,104
01-06-19,173,136,0,High,Big,0,0,0,0,1,0,1,102,2,0,10.54597066,103
01-07-19,173,136,0,High,Big,0,0,0,0,1,0,1,133,1,0,10.54597066,109
01-08-19,173,136,0,High,Big,0,0,0,0,1,0,1,17,1,1,10.54597066,0
01-09-19,173,136,0,High,Big,0,0,0,0,1,0,1,25,1,1,10.54597066,104
01-10-19,173,136,0,High,Big,0,0,0,0,1,0,1,10,1,2,10.54597066,104
01-11-19,173,136,0,High,Big,0,0,0,0,1,0,1,17,2,1,10.54597066,104
01-12-19,173,136,0,High,Big,0,0,0,0,1,0,1,48,2,0,10.54597066,102
01-01-20,173,136,0,High,Big,0,0,0,0,1,0,1,10,1,2,10.54597066,109
01-02-20,173,136,0,High,Big,0,0,0,0,1,0,1,39,1,0,10.54597066,103
01-01-19,174,137,1,High,Big,0,0,0,1,0,1,1,7,0,2,13.98733952,103
01-02-19,174,137,1,High,Big,0,0,0,1,0,1,1,13,1,1,13.98733952,118
01-03-19,174,137,1,High,Big,0,0,0,1,0,1,1,44,0,0,13.98733952,103
01-04-19,174,137,1,High,Big,0,0,0,1,0,1,1,74,0,0,13.98733952,110
01-05-19,174,137,1,High,Very Big,0,0,0,1,0,1,1,3,0,1,13.98733952,109
01-06-19,174,137,1,High,Very Big,0,0,0,1,0,1,1,33,0,0,13.98733952,103
01-07-19,174,137,1,High,Very Big,0,0,0,1,0,1,0,1,0,1,13.98733952,106
01-08-19,174,137,1,High,Very Big,0,0,0,1,0,1,0,32,0,0,13.98733952,106
01-09-19,174,137,1,High,Very Big,0,0,0,1,0,1,0,62,1,0,13.98733952,106
01-10-19,174,137,1,High,Very Big,0,0,0,1,0,1,0,93,1,0,13.98733952,0
01-11-19,174,137,1,High,Very Big,0,0,0,1,0,1,0,9,2,1,13.98733952,104
01-12-19,174,137,1,High,Very Big,0,0,0,1,0,1,0,40,2,0,13.98733952,106
01-01-20,174,137,1,High,Very Big,0,0,0,1,0,1,0,71,1,0,13.98733952,104
01-02-20,174,137,1,High,Very Big,0,0,0,1,0,1,0,100,1,0,13.98733952,105
01-01-19,175,138,1,High,Very Big,0,1,0,0,0,0,1,52,0,0,11.99137027,108
01-02-19,175,138,1,High,Very Big,0,1,0,0,0,0,1,80,0,0,11.99137027,118
01-03-19,175,138,1,High,Very Big,0,1,0,0,0,0,1,5,0,1,11.99137027,105
01-04-19,175,138,1,High,Very Big,0,1,0,0,0,0,1,1,0,1,11.99137027,112
01-05-19,175,138,1,High,Very Big,0,1,0,0,0,0,1,32,0,0,11.99137027,113
01-06-19,175,138,1,High,Very Big,0,1,0,0,0,0,1,5,0,1,11.99137027,104
01-07-19,175,138,1,,,0,1,0,0,1,0,0,2,1,2,11.99137027,113
01-08-19,175,138,1,,,0,1,0,0,1,0,0,33,1,0,11.99137027,111
01-09-19,175,138,1,,,0,1,0,0,1,0,0,63,1,0,11.99137027,110
01-10-19,175,138,1,,,0,1,0,0,1,0,0,94,1,0,11.99137027,110
01-11-19,175,138,1,,,0,1,0,0,1,0,0,124,0,0,11.99137027,110
01-12-19,175,138,1,,,0,1,0,0,1,0,0,155,0,0,11.99137027,113
01-01-20,175,138,1,,,0,1,0,0,1,0,1,186,0,0,11.99137027,110
01-02-20,175,138,1,High,Very Big,0,1,0,0,1,0,1,22,0,1,11.99137027,110
01-01-19,176,6,0,Low,Big,0,0,0,1,0,1,0,45,0,0,17.11940283,101
01-02-19,176,6,0,Low,Big,0,0,0,1,0,1,0,73,0,0,17.11940283,103
01-03-19,176,6,0,Low,Big,0,0,0,1,0,1,0,27,0,1,17.11940283,101
01-04-19,176,6,0,Low,Big,0,0,0,1,0,1,0,57,0,0,17.11940283,102
01-05-19,176,6,0,Low,Big,0,0,0,1,0,1,0,24,0,1,17.11940283,103
01-06-19,176,6,0,Low,Big,0,0,0,1,0,1,0,54,0,0,17.11940283,104
01-07-19,176,6,0,Low,Big,0,0,0,1,0,1,0,22,0,1,17.11940283,0
01-08-19,176,6,0,Low,Big,0,0,0,1,0,1,0,53,0,0,17.11940283,102
01-09-19,176,6,0,Low,Big,0,0,0,1,0,1,0,13,0,1,17.11940283,104
01-10-19,176,6,0,Low,Big,0,0,0,1,0,1,0,44,0,0,17.11940283,0
01-11-19,176,6,0,Low,Big,0,0,0,1,0,1,0,74,0,0,17.11940283,103
01-12-19,176,6,0,Low,Big,0,0,0,1,0,1,0,29,0,1,17.11940283,101
01-01-20,176,6,0,Low,Big,1,0,0,0,0,0,0,11,0,1,17.11940283,102
01-02-20,176,6,0,Low,Big,1,0,0,0,0,0,0,40,0,0,17.11940283,101
01-01-19,177,139,-1,Very Low,Small,-1,1,-1,-1,-1,-1,-1,62,0,0,13.95819988,101
01-02-19,177,139,-1,Very Low,Small,-1,1,-1,-1,-1,-1,-1,90,0,0,13.95819988,103
01-03-19,177,139,-1,Very Low,Small,-1,1,-1,-1,-1,-1,-1,12,1,2,13.95819988,102
01-04-19,177,139,-1,Very Low,Small,-1,1,-1,-1,-1,-1,-1,42,1,0,13.95819988,102
01-05-19,177,139,-1,Very Low,Small,-1,1,-1,-1,-1,-1,-1,73,1,0,13.95819988,102
01-06-19,177,139,-1,Very Low,Small,-1,1,-1,-1,-1,-1,-1,103,1,0,13.95819988,103
01-07-19,177,139,-1,Very Low,Small,-1,1,-1,-1,-1,-1,-1,134,0,0,13.95819988,0
01-08-19,177,139,-1,Very Low,Small,-1,1,-1,-1,-1,-1,-1,165,0,0,13.95819988,102
01-09-19,177,139,-1,Very Low,Small,-1,1,-1,-1,-1,-1,-1,19,0,1,13.95819988,103
01-10-19,177,139,-1,Very Low,Small,-1,1,-1,-1,-1,-1,-1,50,0,0,13.95819988,101
01-11-19,177,139,-1,Very Low,Small,-1,1,-1,-1,-1,-1,-1,12,0,1,13.95819988,101
01-12-19,177,139,-1,Very Low,Small,-1,1,-1,-1,-1,-1,-1,43,0,0,13.95819988,101
01-01-20,177,139,-1,Very Low,Small,-1,0,-1,-1,-1,-1,-1,23,0,1,13.95819988,0
01-02-20,177,139,-1,Very Low,Small,-1,0,-1,-1,-1,-1,-1,52,0,0,13.95819988,0
01-01-19,178,22,-1,Low,Big,-1,1,-1,-1,-1,-1,-1,54,0,0,18.8944373,101
01-02-19,178,22,-1,Low,Big,-1,1,-1,-1,-1,-1,-1,82,0,0,18.8944373,0
01-03-19,178,22,-1,Low,Big,-1,1,-1,-1,-1,-1,-1,113,0,0,18.8944373,101
01-04-19,178,22,-1,Low,Big,-1,1,-1,-1,-1,-1,-1,143,0,0,18.8944373,101
01-05-19,178,22,-1,Low,Big,-1,1,-1,-1,-1,-1,-1,9,0,1,18.8944373,101
01-06-19,178,22,-1,Low,Big,-1,1,-1,-1,-1,-1,-1,39,0,0,18.8944373,101
01-07-19,178,22,-1,Low,Big,-1,1,-1,-1,-1,-1,-1,70,0,0,18.8944373,0
01-08-19,178,22,-1,Low,Big,-1,1,-1,-1,-1,-1,-1,29,0,1,18.8944373,101
01-09-19,178,22,-1,Low,Big,-1,1,-1,-1,-1,-1,-1,28,0,1,18.8944373,0
01-10-19,178,22,-1,Low,Big,-1,1,-1,-1,-1,-1,-1,59,0,0,18.8944373,0
01-11-19,178,22,-1,Low,Big,-1,1,-1,-1,-1,-1,-1,1,0,1,18.8944373,101
01-12-19,178,22,-1,Low,Big,-1,1,-1,-1,-1,-1,-1,24,0,1,18.8944373,0
01-01-20,178,22,-1,Low,Big,-1,1,-1,-1,-1,-1,-1,15,0,1,18.8944373,0
01-02-20,178,22,-1,Low,Big,-1,1,-1,-1,-1,-1,-1,44,0,0,18.8944373,101
01-01-19,179,140,0,Low,Big,0,0,0,0,1,0,0,66,0,0,9.66675043,115
01-02-19,179,140,0,Low,Big,0,0,0,0,1,0,0,0,0,2,9.66675043,121
01-03-19,179,140,0,Low,Big,0,0,0,0,1,0,0,31,0,0,9.66675043,127
01-04-19,179,140,0,Low,Big,0,0,0,0,1,0,0,61,0,0,9.66675043,124
01-05-19,179,140,0,High,Big,0,0,0,0,1,0,0,17,0,2,9.66675043,136
01-06-19,179,140,0,High,Big,0,0,0,0,1,0,0,47,0,0,9.66675043,115
01-07-19,179,140,0,High,Big,0,0,0,0,1,0,0,13,0,2,9.66675043,136
01-08-19,179,140,0,High,Big,0,0,0,0,1,0,0,4,1,3,9.66675043,125
01-09-19,179,140,0,High,Big,0,0,0,0,1,0,0,13,2,1,9.66675043,112
01-10-19,179,140,0,High,Big,0,0,0,0,1,0,0,44,2,0,9.66675043,130
01-11-19,179,140,0,High,Big,0,0,0,0,1,0,0,74,2,0,9.66675043,124
01-12-19,179,140,0,High,Big,0,0,0,0,1,0,0,105,1,0,9.66675043,112
01-01-20,179,140,0,High,Big,0,0,0,0,1,0,0,136,0,0,9.66675043,121
01-02-20,179,140,0,High,Big,0,0,0,0,1,0,0,165,0,0,9.66675043,128
01-01-19,180,141,0,Low,Big,0,1,0,0,0,1,0,21,0,1,23.75218563,103
01-02-19,180,141,0,Low,Big,0,1,0,0,0,1,0,5,0,1,23.75218563,106
01-03-19,180,141,0,Low,Big,0,1,0,0,0,1,0,36,0,0,23.75218563,104
01-04-19,180,141,0,Low,Big,0,1,0,0,0,1,0,21,1,1,23.75218563,103
01-05-19,180,141,0,Low,Big,0,1,0,0,0,1,0,15,1,1,23.75218563,102
01-06-19,180,141,0,Low,Big,0,1,0,0,0,1,0,45,1,0,23.75218563,103
01-07-19,180,141,0,Low,Big,0,1,0,0,1,1,0,76,0,0,23.75218563,104
01-08-19,180,141,0,Low,Big,0,1,0,0,1,1,0,2,0,2,23.75218563,106
01-09-19,180,141,0,Low,Big,0,1,0,0,1,1,0,26,0,1,23.75218563,102
01-10-19,180,141,0,Low,Big,0,1,0,0,1,1,0,57,0,0,23.75218563,104
01-11-19,180,141,0,Low,Big,0,1,0,0,1,1,0,3,0,2,23.75218563,104
01-12-19,180,141,0,Low,Big,0,1,0,0,1,1,0,19,0,1,23.75218563,103
01-01-20,180,141,0,Low,Big,0,1,0,0,1,1,0,50,0,0,23.75218563,103
01-02-20,180,141,0,Low,Big,0,1,0,0,1,1,0,16,1,2,23.75218563,107
01-01-19,181,142,0,High,Very Big,0,0,0,0,1,0,0,41,0,0,7.994637517,103
01-02-19,181,142,0,High,Very Big,0,0,0,0,1,0,0,69,0,0,7.994637517,0
01-03-19,181,142,0,High,Very Big,0,0,0,0,1,0,0,100,0,0,7.994637517,104
01-04-19,181,142,0,High,Very Big,0,0,0,0,1,0,0,18,0,1,7.994637517,0
01-05-19,181,142,0,High,Very Big,0,0,0,0,1,0,0,49,0,0,7.994637517,113
01-06-19,181,142,0,High,Very Big,0,0,0,0,1,0,0,79,0,0,7.994637517,106
01-07-19,181,142,0,High,Very Big,0,0,0,0,1,0,0,110,0,0,7.994637517,0
01-08-19,181,142,0,High,Very Big,0,0,0,0,1,0,0,141,0,0,7.994637517,103
01-09-19,181,142,0,High,Very Big,0,0,0,0,1,0,0,171,0,0,7.994637517,106
01-10-19,181,142,0,High,Very Big,0,0,0,0,1,0,0,202,0,0,7.994637517,0
01-11-19,181,142,0,High,Very Big,0,0,0,0,1,0,0,232,0,0,7.994637517,101
01-12-19,181,142,0,High,Very Big,0,0,0,0,1,0,0,263,0,0,7.994637517,103
01-01-20,181,142,0,High,Very Big,0,0,0,0,1,0,0,294,0,0,7.994637517,107
01-02-20,181,142,0,High,Very Big,0,0,0,0,1,0,0,17,0,2,7.994637517,103
01-01-19,182,81,0,Low,Big,0,0,0,0,0,0,0,10,0,1,12.37156784,106
01-02-19,182,81,0,Low,Big,0,0,0,0,0,0,0,0,0,1,12.37156784,0
01-03-19,182,81,0,Low,Big,0,0,0,0,0,0,0,31,0,0,12.37156784,0
01-04-19,182,81,0,Low,Big,0,0,0,0,0,0,0,0,0,1,12.37156784,103
01-05-19,182,81,0,Low,Big,0,0,0,0,0,0,0,8,0,1,12.37156784,0
01-06-19,182,81,0,Low,Big,0,0,0,0,0,0,0,38,0,0,12.37156784,0
01-07-19,182,81,0,Low,Big,0,0,0,1,1,0,0,69,0,0,12.37156784,0
01-08-19,182,81,0,Low,Big,0,0,0,1,1,0,0,19,0,1,12.37156784,102
01-09-19,182,81,0,Low,Big,0,0,0,1,1,0,0,28,1,1,12.37156784,0
01-10-19,182,81,0,Low,Big,0,0,0,1,1,0,0,9,1,1,12.37156784,0
01-11-19,182,81,0,Low,Big,0,0,0,1,1,0,0,39,1,0,12.37156784,0
01-12-19,182,81,0,Low,Big,0,0,0,1,1,0,0,70,1,0,12.37156784,0
01-01-20,182,81,0,Low,Big,0,0,0,1,0,0,0,101,0,0,12.37156784,0
01-02-20,182,81,0,Low,Big,0,0,0,1,0,0,0,130,0,0,12.37156784,0
01-01-19,183,143,1,Very High,Very Big,0,1,0,1,0,0,1,20,0,1,11.6370354,157
01-02-19,183,143,1,Very High,Very Big,0,1,0,1,0,0,1,1,0,1,11.6370354,145
01-03-19,183,143,1,Very High,Very Big,0,1,0,1,0,0,1,32,0,0,11.6370354,146
01-04-19,183,143,1,Very High,Very Big,0,1,0,1,0,0,1,62,0,0,11.6370354,137
